"IDE_CLIENTE","IDE_CLIENTE_NIF","DES_CLIENTE","FEC_NACIMIENTO","NUM_EDAD","NUM_TAMANO_FAMILIAR","FEC_CONTRATO","NUM_ANOS_EXPERIENCIA","NUM_INGRESOS_ANO","IDE_NIVEL_EDUCACION","DES_NIVEL_EDUCACION"
824,"MIG100430","PRUEBAAPELLIDO MIG100430, PRUEBANOMBRE MIG100430","1977-10-23",37,4,"2001-10-23",13,78,2,"MEDIO"
823,"MIG100429","PRUEBAAPELLIDO MIG100429, PRUEBANOMBRE MIG100429","1952-10-23",62,2,"1976-10-23",38,24,1,"BASICO"
822,"MIG100428","PRUEBAAPELLIDO MIG100428, PRUEBANOMBRE MIG100428","1982-10-23",32,3,"2007-10-23",7,35,1,"BASICO"
821,"MIG100427","PRUEBAAPELLIDO MIG100427, PRUEBANOMBRE MIG100427","1972-10-23",42,3,"1996-10-23",18,75,1,"BASICO"
820,"MIG100426","PRUEBAAPELLIDO MIG100426, PRUEBANOMBRE MIG100426","1986-10-23",28,4,"2011-10-23",3,28,1,"BASICO"
819,"MIG100425","PRUEBAAPELLIDO MIG100425, PRUEBANOMBRE MIG100425","1958-10-23",56,1,"1984-10-23",30,38,1,"BASICO"
818,"MIG100424","PRUEBAAPELLIDO MIG100424, PRUEBANOMBRE MIG100424","1971-10-23",43,2,"1995-10-23",19,161,1,"BASICO"
817,"MIG100423","PRUEBAAPELLIDO MIG100423, PRUEBANOMBRE MIG100423","1968-10-23",46,2,"1994-10-23",20,145,1,"BASICO"
816,"MIG100422","PRUEBAAPELLIDO MIG100422, PRUEBANOMBRE MIG100422","1986-10-23",28,4,"2011-10-23",3,115,2,"MEDIO"
815,"MIG100421","PRUEBAAPELLIDO MIG100421, PRUEBANOMBRE MIG100421","1967-10-23",47,4,"1992-10-23",22,58,3,"ALTO"
814,"MIG100420","PRUEBAAPELLIDO MIG100420, PRUEBANOMBRE MIG100420","1956-10-23",58,4,"1981-10-23",33,50,1,"BASICO"
813,"MIG100419","PRUEBAAPELLIDO MIG100419, PRUEBANOMBRE MIG100419","1987-10-23",27,4,"2014-10-23",0,33,3,"ALTO"
812,"MIG100418","PRUEBAAPELLIDO MIG100418, PRUEBANOMBRE MIG100418","1961-10-23",53,4,"1985-10-23",29,83,2,"MEDIO"
811,"MIG100417","PRUEBAAPELLIDO MIG100417, PRUEBANOMBRE MIG100417","1974-10-23",40,2,"1999-10-23",15,85,1,"BASICO"
810,"MIG100416","PRUEBAAPELLIDO MIG100416, PRUEBANOMBRE MIG100416","1979-10-23",35,4,"2006-10-23",8,38,2,"MEDIO"
809,"MIG100415","PRUEBAAPELLIDO MIG100415, PRUEBANOMBRE MIG100415","1962-10-23",52,3,"1986-10-23",28,41,2,"MEDIO"
808,"MIG100414","PRUEBAAPELLIDO MIG100414, PRUEBANOMBRE MIG100414","1982-10-23",32,3,"2007-10-23",7,42,1,"BASICO"
807,"MIG100413","PRUEBAAPELLIDO MIG100413, PRUEBANOMBRE MIG100413","1969-10-23",45,4,"1994-10-23",20,89,3,"ALTO"
806,"MIG100412","PRUEBAAPELLIDO MIG100412, PRUEBANOMBRE MIG100412","1954-10-23",60,4,"1978-10-23",36,54,3,"ALTO"
805,"MIG100411","PRUEBAAPELLIDO MIG100411, PRUEBANOMBRE MIG100411","1967-10-23",47,2,"1991-10-23",23,110,1,"BASICO"
804,"MIG100410","PRUEBAAPELLIDO MIG100410, PRUEBANOMBRE MIG100410","1965-10-23",49,1,"1992-10-23",22,82,2,"MEDIO"
803,"MIG100409","PRUEBAAPELLIDO MIG100409, PRUEBANOMBRE MIG100409","1954-10-23",60,2,"1978-10-23",36,89,1,"BASICO"
802,"MIG100408","PRUEBAAPELLIDO MIG100408, PRUEBANOMBRE MIG100408","1950-10-23",64,1,"1974-10-23",40,58,3,"ALTO"
801,"MIG100407","PRUEBAAPELLIDO MIG100407, PRUEBANOMBRE MIG100407","1969-10-23",45,1,"1995-10-23",19,125,1,"BASICO"
800,"MIG100406","PRUEBAAPELLIDO MIG100406, PRUEBANOMBRE MIG100406","1978-10-23",36,1,"2003-10-23",11,133,1,"BASICO"
799,"MIG100405","PRUEBAAPELLIDO MIG100405, PRUEBANOMBRE MIG100405","1953-10-23",61,3,"1978-10-23",36,60,2,"MEDIO"
798,"MIG100404","PRUEBAAPELLIDO MIG100404, PRUEBANOMBRE MIG100404","1959-10-23",55,2,"1984-10-23",30,39,2,"MEDIO"
797,"MIG100403","PRUEBAAPELLIDO MIG100403, PRUEBANOMBRE MIG100403","1960-10-23",54,1,"1986-10-23",28,93,1,"BASICO"
796,"MIG100402","PRUEBAAPELLIDO MIG100402, PRUEBANOMBRE MIG100402","1985-10-23",29,4,"2012-10-23",2,30,2,"MEDIO"
795,"MIG100401","PRUEBAAPELLIDO MIG100401, PRUEBANOMBRE MIG100401","1978-10-23",36,3,"2004-10-23",10,179,1,"BASICO"
794,"MIG100400","PRUEBAAPELLIDO MIG100400, PRUEBANOMBRE MIG100400","1986-10-23",28,4,"2011-10-23",3,84,1,"BASICO"
793,"MIG100399","PRUEBAAPELLIDO MIG100399, PRUEBANOMBRE MIG100399","1960-10-23",54,2,"1984-10-23",30,23,1,"BASICO"
792,"MIG100398","PRUEBAAPELLIDO MIG100398, PRUEBANOMBRE MIG100398","1988-10-23",26,3,"2012-10-23",2,48,2,"MEDIO"
791,"MIG100397","PRUEBAAPELLIDO MIG100397, PRUEBANOMBRE MIG100397","1964-10-23",50,4,"1990-10-23",24,29,1,"BASICO"
790,"MIG100396","PRUEBAAPELLIDO MIG100396, PRUEBANOMBRE MIG100396","1954-10-23",60,2,"1979-10-23",35,64,1,"BASICO"
789,"MIG100395","PRUEBAAPELLIDO MIG100395, PRUEBANOMBRE MIG100395","1981-10-23",33,4,"2005-10-23",9,80,1,"BASICO"
788,"MIG100394","PRUEBAAPELLIDO MIG100394, PRUEBANOMBRE MIG100394","1961-10-23",53,4,"1986-10-23",28,18,3,"ALTO"
787,"MIG100393","PRUEBAAPELLIDO MIG100393, PRUEBANOMBRE MIG100393","1960-10-23",54,4,"1985-10-23",29,48,3,"ALTO"
786,"MIG100392","PRUEBAAPELLIDO MIG100392, PRUEBANOMBRE MIG100392","1956-10-23",58,3,"1982-10-23",32,9,3,"ALTO"
785,"MIG100391","PRUEBAAPELLIDO MIG100391, PRUEBANOMBRE MIG100391","1969-10-23",45,1,"1995-10-23",19,45,1,"BASICO"
784,"MIG100390","PRUEBAAPELLIDO MIG100390, PRUEBANOMBRE MIG100390","1969-10-23",45,1,"1994-10-23",20,155,1,"BASICO"
783,"MIG100389","PRUEBAAPELLIDO MIG100389, PRUEBANOMBRE MIG100389","1960-10-23",54,4,"1984-10-23",30,100,3,"ALTO"
782,"MIG100388","PRUEBAAPELLIDO MIG100388, PRUEBANOMBRE MIG100388","1983-10-23",31,4,"2009-10-23",5,82,2,"MEDIO"
781,"MIG100387","PRUEBAAPELLIDO MIG100387, PRUEBANOMBRE MIG100387","1984-10-23",30,4,"2009-10-23",5,41,2,"MEDIO"
780,"MIG100386","PRUEBAAPELLIDO MIG100386, PRUEBANOMBRE MIG100386","1979-10-23",35,3,"2005-10-23",9,40,1,"BASICO"
779,"MIG100385","PRUEBAAPELLIDO MIG100385, PRUEBANOMBRE MIG100385","1963-10-23",51,4,"1989-10-23",25,21,3,"ALTO"
778,"MIG100384","PRUEBAAPELLIDO MIG100384, PRUEBANOMBRE MIG100384","1970-10-23",44,1,"1996-10-23",18,53,1,"BASICO"
777,"MIG100383","PRUEBAAPELLIDO MIG100383, PRUEBANOMBRE MIG100383","1949-10-23",65,4,"1973-10-23",41,133,1,"BASICO"
776,"MIG100382","PRUEBAAPELLIDO MIG100382, PRUEBANOMBRE MIG100382","1959-10-23",55,2,"1985-10-23",29,73,3,"ALTO"
775,"MIG100381","PRUEBAAPELLIDO MIG100381, PRUEBANOMBRE MIG100381","1951-10-23",63,1,"1981-10-23",33,34,3,"ALTO"
774,"MIG100380","PRUEBAAPELLIDO MIG100380, PRUEBANOMBRE MIG100380","1989-10-23",25,2,"2014-10-23",0,28,2,"MEDIO"
773,"MIG100379","PRUEBAAPELLIDO MIG100379, PRUEBANOMBRE MIG100379","1967-10-23",47,2,"1991-10-23",23,38,3,"ALTO"
772,"MIG100378","PRUEBAAPELLIDO MIG100378, PRUEBANOMBRE MIG100378","1984-10-23",30,4,"2009-10-23",5,40,2,"MEDIO"
771,"MIG100377","PRUEBAAPELLIDO MIG100377, PRUEBANOMBRE MIG100377","1969-10-23",45,3,"1993-10-23",21,61,1,"BASICO"
770,"MIG100376","PRUEBAAPELLIDO MIG100376, PRUEBANOMBRE MIG100376","1981-10-23",33,3,"2007-10-23",7,90,1,"BASICO"
769,"MIG100375","PRUEBAAPELLIDO MIG100375, PRUEBANOMBRE MIG100375","1984-10-23",30,2,"2009-10-23",5,98,1,"BASICO"
768,"MIG100374","PRUEBAAPELLIDO MIG100374, PRUEBANOMBRE MIG100374","1965-10-23",49,4,"1989-10-23",25,20,1,"BASICO"
767,"MIG100373","PRUEBAAPELLIDO MIG100373, PRUEBANOMBRE MIG100373","1958-10-23",56,4,"1984-10-23",30,44,2,"MEDIO"
766,"MIG100372","PRUEBAAPELLIDO MIG100372, PRUEBANOMBRE MIG100372","1956-10-23",58,4,"1980-10-23",34,19,1,"BASICO"
765,"MIG100371","PRUEBAAPELLIDO MIG100371, PRUEBANOMBRE MIG100371","1978-10-23",36,4,"2002-10-23",12,25,1,"BASICO"
764,"MIG100370","PRUEBAAPELLIDO MIG100370, PRUEBANOMBRE MIG100370","1983-10-23",31,2,"2008-10-23",6,58,1,"BASICO"
763,"MIG100369","PRUEBAAPELLIDO MIG100369, PRUEBANOMBRE MIG100369","1951-10-23",63,2,"1977-10-23",37,30,3,"ALTO"
762,"MIG100368","PRUEBAAPELLIDO MIG100368, PRUEBANOMBRE MIG100368","1982-10-23",32,2,"2006-10-23",8,98,2,"MEDIO"
761,"MIG100367","PRUEBAAPELLIDO MIG100367, PRUEBANOMBRE MIG100367","1964-10-23",50,1,"1990-10-23",24,35,3,"ALTO"
760,"MIG100366","PRUEBAAPELLIDO MIG100366, PRUEBANOMBRE MIG100366","1957-10-23",57,1,"1982-10-23",32,174,2,"MEDIO"
759,"MIG100365","PRUEBAAPELLIDO MIG100365, PRUEBANOMBRE MIG100365","1960-10-23",54,3,"1990-10-23",24,29,3,"ALTO"
758,"MIG100364","PRUEBAAPELLIDO MIG100364, PRUEBANOMBRE MIG100364","1989-10-23",25,2,"2014-10-23",0,30,2,"MEDIO"
757,"MIG100363","PRUEBAAPELLIDO MIG100363, PRUEBANOMBRE MIG100363","1956-10-23",58,2,"1982-10-23",32,113,1,"BASICO"
756,"MIG100362","PRUEBAAPELLIDO MIG100362, PRUEBANOMBRE MIG100362","1971-10-23",43,2,"1995-10-23",19,153,1,"BASICO"
755,"MIG100361","PRUEBAAPELLIDO MIG100361, PRUEBANOMBRE MIG100361","1979-10-23",35,4,"2004-10-23",10,55,1,"BASICO"
754,"MIG100360","PRUEBAAPELLIDO MIG100360, PRUEBANOMBRE MIG100360","1982-10-23",32,1,"2008-10-23",6,32,3,"ALTO"
753,"MIG100359","PRUEBAAPELLIDO MIG100359, PRUEBANOMBRE MIG100359","1984-10-23",30,2,"2008-10-23",6,141,1,"BASICO"
752,"MIG100358","PRUEBAAPELLIDO MIG100358, PRUEBANOMBRE MIG100358","1976-10-23",38,1,"2000-10-23",14,42,2,"MEDIO"
751,"MIG100357","PRUEBAAPELLIDO MIG100357, PRUEBANOMBRE MIG100357","1958-10-23",56,2,"1984-10-23",30,24,3,"ALTO"
750,"MIG100356","PRUEBAAPELLIDO MIG100356, PRUEBANOMBRE MIG100356","1971-10-23",43,3,"1995-10-23",19,71,3,"ALTO"
749,"MIG100355","PRUEBAAPELLIDO MIG100355, PRUEBANOMBRE MIG100355","1970-10-23",44,2,"1994-10-23",20,173,1,"BASICO"
748,"MIG100354","PRUEBAAPELLIDO MIG100354, PRUEBANOMBRE MIG100354","1961-10-23",53,4,"1985-10-23",29,55,2,"MEDIO"
747,"MIG100353","PRUEBAAPELLIDO MIG100353, PRUEBANOMBRE MIG100353","1962-10-23",52,4,"1986-10-23",28,91,2,"MEDIO"
746,"MIG100352","PRUEBAAPELLIDO MIG100352, PRUEBANOMBRE MIG100352","1986-10-23",28,4,"2010-10-23",4,155,2,"MEDIO"
745,"MIG100351","PRUEBAAPELLIDO MIG100351, PRUEBANOMBRE MIG100351","1975-10-23",39,1,"2000-10-23",14,113,3,"ALTO"
744,"MIG100350","PRUEBAAPELLIDO MIG100350, PRUEBANOMBRE MIG100350","1988-10-23",26,2,"2012-10-23",2,60,1,"BASICO"
743,"MIG100349","PRUEBAAPELLIDO MIG100349, PRUEBANOMBRE MIG100349","1974-10-23",40,4,"1999-10-23",15,173,1,"BASICO"
742,"MIG100348","PRUEBAAPELLIDO MIG100348, PRUEBANOMBRE MIG100348","1989-10-23",25,2,"2014-10-23",0,43,3,"ALTO"
741,"MIG100347","PRUEBAAPELLIDO MIG100347, PRUEBANOMBRE MIG100347","1970-10-23",44,3,"1995-10-23",19,50,2,"MEDIO"
740,"MIG100346","PRUEBAAPELLIDO MIG100346, PRUEBANOMBRE MIG100346","1963-10-23",51,4,"1987-10-23",27,12,2,"MEDIO"
739,"MIG100345","PRUEBAAPELLIDO MIG100345, PRUEBANOMBRE MIG100345","1960-10-23",54,3,"1990-10-23",24,63,3,"ALTO"
738,"MIG100344","PRUEBAAPELLIDO MIG100344, PRUEBANOMBRE MIG100344","1979-10-23",35,1,"2009-10-23",5,22,3,"ALTO"
737,"MIG100343","PRUEBAAPELLIDO MIG100343, PRUEBANOMBRE MIG100343","1971-10-23",43,2,"1995-10-23",19,118,1,"BASICO"
736,"MIG100342","PRUEBAAPELLIDO MIG100342, PRUEBANOMBRE MIG100342","1983-10-23",31,4,"2008-10-23",6,55,2,"MEDIO"
735,"MIG100341","PRUEBAAPELLIDO MIG100341, PRUEBANOMBRE MIG100341","1955-10-23",59,1,"1980-10-23",34,91,1,"BASICO"
734,"MIG100340","PRUEBAAPELLIDO MIG100340, PRUEBANOMBRE MIG100340","1975-10-23",39,4,"2001-10-23",13,89,2,"MEDIO"
733,"MIG100339","PRUEBAAPELLIDO MIG100339, PRUEBANOMBRE MIG100339","1985-10-23",29,2,"2011-10-23",3,153,1,"BASICO"
732,"MIG100338","PRUEBAAPELLIDO MIG100338, PRUEBANOMBRE MIG100338","1957-10-23",57,1,"1987-10-23",27,68,3,"ALTO"
731,"MIG100337","PRUEBAAPELLIDO MIG100337, PRUEBANOMBRE MIG100337","1978-10-23",36,3,"2002-10-23",12,65,2,"MEDIO"
730,"MIG100336","PRUEBAAPELLIDO MIG100336, PRUEBANOMBRE MIG100336","1958-10-23",56,2,"1982-10-23",32,122,1,"BASICO"
729,"MIG100335","PRUEBAAPELLIDO MIG100335, PRUEBANOMBRE MIG100335","1966-10-23",48,1,"1991-10-23",23,45,2,"MEDIO"
728,"MIG100334","PRUEBAAPELLIDO MIG100334, PRUEBANOMBRE MIG100334","1951-10-23",63,1,"1976-10-23",38,140,1,"BASICO"
727,"MIG100333","PRUEBAAPELLIDO MIG100333, PRUEBANOMBRE MIG100333","1955-10-23",59,1,"1981-10-23",33,42,2,"MEDIO"
726,"MIG100332","PRUEBAAPELLIDO MIG100332, PRUEBANOMBRE MIG100332","1982-10-23",32,3,"2008-10-23",6,28,1,"BASICO"
725,"MIG100331","PRUEBAAPELLIDO MIG100331, PRUEBANOMBRE MIG100331","1960-10-23",54,4,"1984-10-23",30,78,2,"MEDIO"
724,"MIG100330","PRUEBAAPELLIDO MIG100330, PRUEBANOMBRE MIG100330","1986-10-23",28,1,"2010-10-23",4,191,1,"BASICO"
723,"MIG100329","PRUEBAAPELLIDO MIG100329, PRUEBANOMBRE MIG100329","1954-10-23",60,3,"1979-10-23",35,49,2,"MEDIO"
722,"MIG100328","PRUEBAAPELLIDO MIG100328, PRUEBANOMBRE MIG100328","1956-10-23",58,2,"1982-10-23",32,114,1,"BASICO"
721,"MIG100327","PRUEBAAPELLIDO MIG100327, PRUEBANOMBRE MIG100327","1962-10-23",52,1,"1987-10-23",27,80,3,"ALTO"
720,"MIG100326","PRUEBAAPELLIDO MIG100326, PRUEBANOMBRE MIG100326","1960-10-23",54,1,"1986-10-23",28,89,2,"MEDIO"
719,"MIG100325","PRUEBAAPELLIDO MIG100325, PRUEBANOMBRE MIG100325","1958-10-23",56,4,"1984-10-23",30,158,1,"BASICO"
718,"MIG100324","PRUEBAAPELLIDO MIG100324, PRUEBANOMBRE MIG100324","1955-10-23",59,1,"1980-10-23",34,99,1,"BASICO"
717,"MIG100323","PRUEBAAPELLIDO MIG100323, PRUEBANOMBRE MIG100323","1951-10-23",63,1,"1975-10-23",39,101,1,"BASICO"
716,"MIG100322","PRUEBAAPELLIDO MIG100322, PRUEBANOMBRE MIG100322","1970-10-23",44,3,"1994-10-23",20,101,2,"MEDIO"
715,"MIG100321","PRUEBAAPELLIDO MIG100321, PRUEBANOMBRE MIG100321","1954-10-23",60,1,"1980-10-23",34,64,2,"MEDIO"
714,"MIG100320","PRUEBAAPELLIDO MIG100320, PRUEBANOMBRE MIG100320","1949-10-23",65,3,"1975-10-23",39,20,2,"MEDIO"
713,"MIG100319","PRUEBAAPELLIDO MIG100319, PRUEBANOMBRE MIG100319","1987-10-23",27,4,"2012-10-23",2,110,3,"ALTO"
712,"MIG100318","PRUEBAAPELLIDO MIG100318, PRUEBANOMBRE MIG100318","1974-10-23",40,2,"1998-10-23",16,119,2,"MEDIO"
711,"MIG100317","PRUEBAAPELLIDO MIG100317, PRUEBANOMBRE MIG100317","1957-10-23",57,1,"1983-10-23",31,165,2,"MEDIO"
710,"MIG100316","PRUEBAAPELLIDO MIG100316, PRUEBANOMBRE MIG100316","1990-10-23",24,3,"2014-10-23",0,51,3,"ALTO"
709,"MIG100315","PRUEBAAPELLIDO MIG100315, PRUEBANOMBRE MIG100315","1951-10-23",63,2,"1977-10-23",37,45,3,"ALTO"
708,"MIG100314","PRUEBAAPELLIDO MIG100314, PRUEBANOMBRE MIG100314","1980-10-23",34,3,"2005-10-23",9,41,1,"BASICO"
707,"MIG100313","PRUEBAAPELLIDO MIG100313, PRUEBANOMBRE MIG100313","1978-10-23",36,1,"2008-10-23",6,21,3,"ALTO"
706,"MIG100312","PRUEBAAPELLIDO MIG100312, PRUEBANOMBRE MIG100312","1962-10-23",52,1,"1988-10-23",26,121,1,"BASICO"
705,"MIG100311","PRUEBAAPELLIDO MIG100311, PRUEBANOMBRE MIG100311","1957-10-23",57,4,"1982-10-23",32,39,1,"BASICO"
704,"MIG100310","PRUEBAAPELLIDO MIG100310, PRUEBANOMBRE MIG100310","1952-10-23",62,1,"1976-10-23",38,91,1,"BASICO"
703,"MIG100309","PRUEBAAPELLIDO MIG100309, PRUEBANOMBRE MIG100309","1982-10-23",32,2,"2006-10-23",8,128,1,"BASICO"
702,"MIG100308","PRUEBAAPELLIDO MIG100308, PRUEBANOMBRE MIG100308","1972-10-23",42,1,"1996-10-23",18,33,3,"ALTO"
701,"MIG100307","PRUEBAAPELLIDO MIG100307, PRUEBANOMBRE MIG100307","1959-10-23",55,3,"1985-10-23",29,79,1,"BASICO"
700,"MIG100306","PRUEBAAPELLIDO MIG100306, PRUEBANOMBRE MIG100306","1954-10-23",60,1,"1979-10-23",35,22,1,"BASICO"
699,"MIG100305","PRUEBAAPELLIDO MIG100305, PRUEBANOMBRE MIG100305","1966-10-23",48,1,"1991-10-23",23,22,1,"BASICO"
698,"MIG100304","PRUEBAAPELLIDO MIG100304, PRUEBANOMBRE MIG100304","1965-10-23",49,4,"1989-10-23",25,195,1,"BASICO"
697,"MIG100303","PRUEBAAPELLIDO MIG100303, PRUEBANOMBRE MIG100303","1969-10-23",45,2,"1993-10-23",21,152,1,"BASICO"
696,"MIG100302","PRUEBAAPELLIDO MIG100302, PRUEBANOMBRE MIG100302","1949-10-23",65,2,"1975-10-23",39,150,1,"BASICO"
695,"MIG100301","PRUEBAAPELLIDO MIG100301, PRUEBANOMBRE MIG100301","1980-10-23",34,4,"2005-10-23",9,70,1,"BASICO"
694,"MIG100300","PRUEBAAPELLIDO MIG100300, PRUEBANOMBRE MIG100300","1973-10-23",41,1,"1999-10-23",15,159,3,"ALTO"
693,"MIG100299","PRUEBAAPELLIDO MIG100299, PRUEBANOMBRE MIG100299","1971-10-23",43,2,"1995-10-23",19,81,1,"BASICO"
692,"MIG100298","PRUEBAAPELLIDO MIG100298, PRUEBANOMBRE MIG100298","1959-10-23",55,3,"1989-10-23",25,70,3,"ALTO"
691,"MIG100297","PRUEBAAPELLIDO MIG100297, PRUEBANOMBRE MIG100297","1980-10-23",34,1,"2005-10-23",9,122,1,"BASICO"
690,"MIG100296","PRUEBAAPELLIDO MIG100296, PRUEBANOMBRE MIG100296","1954-10-23",60,2,"1980-10-23",34,64,3,"ALTO"
689,"MIG100295","PRUEBAAPELLIDO MIG100295, PRUEBANOMBRE MIG100295","1979-10-23",35,1,"2005-10-23",9,55,1,"BASICO"
688,"MIG100294","PRUEBAAPELLIDO MIG100294, PRUEBANOMBRE MIG100294","1969-10-23",45,4,"1995-10-23",19,93,3,"ALTO"
687,"MIG100293","PRUEBAAPELLIDO MIG100293, PRUEBANOMBRE MIG100293","1984-10-23",30,4,"2009-10-23",5,38,1,"BASICO"
686,"MIG100292","PRUEBAAPELLIDO MIG100292, PRUEBANOMBRE MIG100292","1971-10-23",43,3,"1998-10-23",16,8,2,"MEDIO"
685,"MIG100291","PRUEBAAPELLIDO MIG100291, PRUEBANOMBRE MIG100291","1963-10-23",51,1,"1989-10-23",25,80,1,"BASICO"
684,"MIG100290","PRUEBAAPELLIDO MIG100290, PRUEBANOMBRE MIG100290","1972-10-23",42,3,"1999-10-23",15,24,2,"MEDIO"
683,"MIG100289","PRUEBAAPELLIDO MIG100289, PRUEBANOMBRE MIG100289","1970-10-23",44,2,"1995-10-23",19,172,3,"ALTO"
682,"MIG100288","PRUEBAAPELLIDO MIG100288, PRUEBANOMBRE MIG100288","1977-10-23",37,3,"2002-10-23",12,62,2,"MEDIO"
681,"MIG100287","PRUEBAAPELLIDO MIG100287, PRUEBANOMBRE MIG100287","1963-10-23",51,3,"1989-10-23",25,45,2,"MEDIO"
680,"MIG100286","PRUEBAAPELLIDO MIG100286, PRUEBANOMBRE MIG100286","1974-10-23",40,3,"2001-10-23",13,69,2,"MEDIO"
679,"MIG100285","PRUEBAAPELLIDO MIG100285, PRUEBANOMBRE MIG100285","1970-10-23",44,3,"1995-10-23",19,69,3,"ALTO"
678,"MIG100284","PRUEBAAPELLIDO MIG100284, PRUEBANOMBRE MIG100284","1953-10-23",61,3,"1978-10-23",36,40,2,"MEDIO"
677,"MIG100283","PRUEBAAPELLIDO MIG100283, PRUEBANOMBRE MIG100283","1980-10-23",34,4,"2005-10-23",9,71,3,"ALTO"
676,"MIG100282","PRUEBAAPELLIDO MIG100282, PRUEBANOMBRE MIG100282","1957-10-23",57,4,"1983-10-23",31,65,3,"ALTO"
675,"MIG100281","PRUEBAAPELLIDO MIG100281, PRUEBANOMBRE MIG100281","1981-10-23",33,4,"2006-10-23",8,64,3,"ALTO"
674,"MIG100280","PRUEBAAPELLIDO MIG100280, PRUEBANOMBRE MIG100280","1975-10-23",39,2,"2000-10-23",14,155,1,"BASICO"
673,"MIG100279","PRUEBAAPELLIDO MIG100279, PRUEBANOMBRE MIG100279","1964-10-23",50,4,"1988-10-23",26,21,1,"BASICO"
672,"MIG100278","PRUEBAAPELLIDO MIG100278, PRUEBANOMBRE MIG100278","1985-10-23",29,4,"2012-10-23",2,30,3,"ALTO"
671,"MIG100277","PRUEBAAPELLIDO MIG100277, PRUEBANOMBRE MIG100277","1984-10-23",30,4,"2009-10-23",5,22,3,"ALTO"
670,"MIG100276","PRUEBAAPELLIDO MIG100276, PRUEBANOMBRE MIG100276","1965-10-23",49,4,"1990-10-23",24,50,3,"ALTO"
669,"MIG100275","PRUEBAAPELLIDO MIG100275, PRUEBANOMBRE MIG100275","1984-10-23",30,4,"2009-10-23",5,74,1,"BASICO"
668,"MIG100274","PRUEBAAPELLIDO MIG100274, PRUEBANOMBRE MIG100274","1973-10-23",41,3,"1998-10-23",16,65,3,"ALTO"
667,"MIG100273","PRUEBAAPELLIDO MIG100273, PRUEBANOMBRE MIG100273","1985-10-23",29,4,"2011-10-23",3,45,1,"BASICO"
666,"MIG100272","PRUEBAAPELLIDO MIG100272, PRUEBANOMBRE MIG100272","1974-10-23",40,4,"2000-10-23",14,70,2,"MEDIO"
665,"MIG100271","PRUEBAAPELLIDO MIG100271, PRUEBANOMBRE MIG100271","1954-10-23",60,4,"1978-10-23",36,63,1,"BASICO"
664,"MIG100270","PRUEBAAPELLIDO MIG100270, PRUEBANOMBRE MIG100270","1971-10-23",43,1,"2001-10-23",13,33,3,"ALTO"
663,"MIG100269","PRUEBAAPELLIDO MIG100269, PRUEBANOMBRE MIG100269","1950-10-23",64,1,"1975-10-23",39,129,1,"BASICO"
662,"MIG100268","PRUEBAAPELLIDO MIG100268, PRUEBANOMBRE MIG100268","1967-10-23",47,1,"1992-10-23",22,81,1,"BASICO"
661,"MIG100267","PRUEBAAPELLIDO MIG100267, PRUEBANOMBRE MIG100267","1951-10-23",63,2,"1976-10-23",38,61,1,"BASICO"
660,"MIG100266","PRUEBAAPELLIDO MIG100266, PRUEBANOMBRE MIG100266","1965-10-23",49,4,"1991-10-23",23,23,3,"ALTO"
659,"MIG100265","PRUEBAAPELLIDO MIG100265, PRUEBANOMBRE MIG100265","1969-10-23",45,2,"1995-10-23",19,38,1,"BASICO"
658,"MIG100264","PRUEBAAPELLIDO MIG100264, PRUEBANOMBRE MIG100264","1987-10-23",27,4,"2013-10-23",1,74,2,"MEDIO"
657,"MIG100263","PRUEBAAPELLIDO MIG100263, PRUEBANOMBRE MIG100263","1965-10-23",49,1,"1991-10-23",23,33,3,"ALTO"
656,"MIG100262","PRUEBAAPELLIDO MIG100262, PRUEBANOMBRE MIG100262","1972-10-23",42,2,"1998-10-23",16,111,3,"ALTO"
655,"MIG100261","PRUEBAAPELLIDO MIG100261, PRUEBANOMBRE MIG100261","1963-10-23",51,1,"1987-10-23",27,58,1,"BASICO"
654,"MIG100260","PRUEBAAPELLIDO MIG100260, PRUEBANOMBRE MIG100260","1958-10-23",56,1,"1984-10-23",30,55,1,"BASICO"
653,"MIG100259","PRUEBAAPELLIDO MIG100259, PRUEBANOMBRE MIG100259","1979-10-23",35,4,"2005-10-23",9,24,1,"BASICO"
652,"MIG100258","PRUEBAAPELLIDO MIG100258, PRUEBANOMBRE MIG100258","1948-10-23",66,3,"1973-10-23",41,18,1,"BASICO"
651,"MIG100257","PRUEBAAPELLIDO MIG100257, PRUEBANOMBRE MIG100257","1988-10-23",26,4,"2014-10-23",0,99,3,"ALTO"
650,"MIG100256","PRUEBAAPELLIDO MIG100256, PRUEBANOMBRE MIG100256","1948-10-23",66,2,"1974-10-23",40,42,3,"ALTO"
649,"MIG100255","PRUEBAAPELLIDO MIG100255, PRUEBANOMBRE MIG100255","1949-10-23",65,3,"1973-10-23",41,134,3,"ALTO"
648,"MIG100254","PRUEBAAPELLIDO MIG100254, PRUEBANOMBRE MIG100254","1967-10-23",47,1,"1993-10-23",21,138,1,"BASICO"
647,"MIG100253","PRUEBAAPELLIDO MIG100253, PRUEBANOMBRE MIG100253","1949-10-23",65,3,"1974-10-23",40,53,1,"BASICO"
646,"MIG100252","PRUEBAAPELLIDO MIG100252, PRUEBANOMBRE MIG100252","1960-10-23",54,2,"1986-10-23",28,170,2,"MEDIO"
