"IDE_CLIENTE";"IDE_CLIENTE_NIF";"DES_CLIENTE";"NUM_EDAD";"NUM_TAMANO_FAMILIAR";"NUM_ANOS_EXPERIENCIA";"NUM_INGRESOS_ANO";"IDE_NIVEL_EDUCACION"
1492;"MIG101098";"PRUEBAAPELLIDO MIG101098, PRUEBANOMBRE MIG101098";50;3;24;188000;1
1491;"MIG101097";"PRUEBAAPELLIDO MIG101097, PRUEBANOMBRE MIG101097";43;1;18;29000;3
1490;"MIG101096";"PRUEBAAPELLIDO MIG101096, PRUEBANOMBRE MIG101096";50;1;25;43000;3
1489;"MIG101095";"PRUEBAAPELLIDO MIG101095, PRUEBANOMBRE MIG101095";50;4;24;44000;1
1488;"MIG101094";"PRUEBAAPELLIDO MIG101094, PRUEBANOMBRE MIG101094";27;3;3;40000;2
1487;"MIG101093";"PRUEBAAPELLIDO MIG101093, PRUEBANOMBRE MIG101093";25;4;1;70000;1
1486;"MIG101092";"PRUEBAAPELLIDO MIG101092, PRUEBANOMBRE MIG101092";41;3;17;48000;3
1485;"MIG101091";"PRUEBAAPELLIDO MIG101091, PRUEBANOMBRE MIG101091";31;4;5;79000;2
1484;"MIG101090";"PRUEBAAPELLIDO MIG101090, PRUEBANOMBRE MIG101090";53;4;29;94000;2
1483;"MIG101089";"PRUEBAAPELLIDO MIG101089, PRUEBANOMBRE MIG101089";59;1;35;95000;1
1482;"MIG101088";"PRUEBAAPELLIDO MIG101088, PRUEBANOMBRE MIG101088";38;3;13;54000;2
1481;"MIG101087";"PRUEBAAPELLIDO MIG101087, PRUEBANOMBRE MIG101087";63;2;37;40000;3
1480;"MIG101086";"PRUEBAAPELLIDO MIG101086, PRUEBANOMBRE MIG101086";51;2;26;11000;1
1479;"MIG101085";"PRUEBAAPELLIDO MIG101085, PRUEBANOMBRE MIG101085";60;4;35;191000;3
1478;"MIG101084";"PRUEBAAPELLIDO MIG101084, PRUEBANOMBRE MIG101084";28;3;3;65000;3
1477;"MIG101083";"PRUEBAAPELLIDO MIG101083, PRUEBANOMBRE MIG101083";30;1;5;85000;2
1476;"MIG101082";"PRUEBAAPELLIDO MIG101082, PRUEBANOMBRE MIG101082";53;3;28;20000;2
1475;"MIG101081";"PRUEBAAPELLIDO MIG101081, PRUEBANOMBRE MIG101081";47;4;22;24000;2
1474;"MIG101080";"PRUEBAAPELLIDO MIG101080, PRUEBANOMBRE MIG101080";54;2;30;145000;1
1473;"MIG101079";"PRUEBAAPELLIDO MIG101079, PRUEBANOMBRE MIG101079";51;2;27;39000;1
1472;"MIG101078";"PRUEBAAPELLIDO MIG101078, PRUEBANOMBRE MIG101078";29;3;3;175000;3
1471;"MIG101077";"PRUEBAAPELLIDO MIG101077, PRUEBANOMBRE MIG101077";40;3;13;24000;2
1470;"MIG101076";"PRUEBAAPELLIDO MIG101076, PRUEBANOMBRE MIG101076";41;4;15;59000;3
1469;"MIG101075";"PRUEBAAPELLIDO MIG101075, PRUEBANOMBRE MIG101075";39;3;14;75000;1
1468;"MIG101074";"PRUEBAAPELLIDO MIG101074, PRUEBANOMBRE MIG101074";33;1;8;122000;1
1467;"MIG101073";"PRUEBAAPELLIDO MIG101073, PRUEBANOMBRE MIG101073";54;2;24;75000;3
1466;"MIG101072";"PRUEBAAPELLIDO MIG101072, PRUEBANOMBRE MIG101072";39;3;14;61000;3
1465;"MIG101071";"PRUEBAAPELLIDO MIG101071, PRUEBANOMBRE MIG101071";36;2;9;40000;2
1464;"MIG101070";"PRUEBAAPELLIDO MIG101070, PRUEBANOMBRE MIG101070";44;2;18;75000;1
1463;"MIG101069";"PRUEBAAPELLIDO MIG101069, PRUEBANOMBRE MIG101069";34;3;9;105000;3
1462;"MIG101068";"PRUEBAAPELLIDO MIG101068, PRUEBANOMBRE MIG101068";50;1;24;195000;1
1461;"MIG101067";"PRUEBAAPELLIDO MIG101067, PRUEBANOMBRE MIG101067";30;4;5;125000;3
1460;"MIG101066";"PRUEBAAPELLIDO MIG101066, PRUEBANOMBRE MIG101066";25;3;1;113000;1
1459;"MIG101065";"PRUEBAAPELLIDO MIG101065, PRUEBANOMBRE MIG101065";41;3;17;138000;2
1458;"MIG101064";"PRUEBAAPELLIDO MIG101064, PRUEBANOMBRE MIG101064";56;3;30;39000;1
1457;"MIG101063";"PRUEBAAPELLIDO MIG101063, PRUEBANOMBRE MIG101063";47;1;21;83000;1
1456;"MIG101062";"PRUEBAAPELLIDO MIG101062, PRUEBANOMBRE MIG101062";47;1;22;33000;3
1455;"MIG101061";"PRUEBAAPELLIDO MIG101061, PRUEBANOMBRE MIG101061";59;1;34;23000;1
1454;"MIG101060";"PRUEBAAPELLIDO MIG101060, PRUEBANOMBRE MIG101060";28;1;2;11000;2
1453;"MIG101059";"PRUEBAAPELLIDO MIG101059, PRUEBANOMBRE MIG101059";59;2;34;24000;3
1452;"MIG101058";"PRUEBAAPELLIDO MIG101058, PRUEBANOMBRE MIG101058";30;2;0;63000;3
1451;"MIG101057";"PRUEBAAPELLIDO MIG101057, PRUEBANOMBRE MIG101057";36;1;6;25000;3
1450;"MIG101056";"PRUEBAAPELLIDO MIG101056, PRUEBANOMBRE MIG101056";31;1;6;62000;1
1449;"MIG101055";"PRUEBAAPELLIDO MIG101055, PRUEBANOMBRE MIG101055";63;4;38;8000;2
1448;"MIG101054";"PRUEBAAPELLIDO MIG101054, PRUEBANOMBRE MIG101054";58;1;32;51000;2
1447;"MIG101053";"PRUEBAAPELLIDO MIG101053, PRUEBANOMBRE MIG101053";43;3;17;49000;2
1446;"MIG101052";"PRUEBAAPELLIDO MIG101052, PRUEBANOMBRE MIG101052";33;4;7;54000;1
1445;"MIG101051";"PRUEBAAPELLIDO MIG101051, PRUEBANOMBRE MIG101051";53;2;27;145000;3
1444;"MIG101050";"PRUEBAAPELLIDO MIG101050, PRUEBANOMBRE MIG101050";35;4;10;23000;3
1443;"MIG101049";"PRUEBAAPELLIDO MIG101049, PRUEBANOMBRE MIG101049";62;3;37;90000;1
1442;"MIG101048";"PRUEBAAPELLIDO MIG101048, PRUEBANOMBRE MIG101048";55;4;31;73000;2
1441;"MIG101047";"PRUEBAAPELLIDO MIG101047, PRUEBANOMBRE MIG101047";51;4;26;34000;2
1440;"MIG101046";"PRUEBAAPELLIDO MIG101046, PRUEBANOMBRE MIG101046";43;1;18;84000;3
1439;"MIG101045";"PRUEBAAPELLIDO MIG101045, PRUEBANOMBRE MIG101045";49;1;24;79000;2
1438;"MIG101044";"PRUEBAAPELLIDO MIG101044, PRUEBANOMBRE MIG101044";51;3;27;21000;1
1437;"MIG101043";"PRUEBAAPELLIDO MIG101043, PRUEBANOMBRE MIG101043";64;4;34;50000;3
1436;"MIG101042";"PRUEBAAPELLIDO MIG101042, PRUEBANOMBRE MIG101042";56;4;32;51000;1
1435;"MIG101041";"PRUEBAAPELLIDO MIG101041, PRUEBANOMBRE MIG101041";36;4;6;78000;3
1434;"MIG101040";"PRUEBAAPELLIDO MIG101040, PRUEBANOMBRE MIG101040";41;2;16;175000;3
1433;"MIG101039";"PRUEBAAPELLIDO MIG101039, PRUEBANOMBRE MIG101039";56;4;30;145000;2
1432;"MIG101038";"PRUEBAAPELLIDO MIG101038, PRUEBANOMBRE MIG101038";35;1;11;40000;2
1431;"MIG101037";"PRUEBAAPELLIDO MIG101037, PRUEBANOMBRE MIG101037";53;4;28;55000;1
1430;"MIG101036";"PRUEBAAPELLIDO MIG101036, PRUEBANOMBRE MIG101036";43;4;17;81000;3
1429;"MIG101035";"PRUEBAAPELLIDO MIG101035, PRUEBANOMBRE MIG101035";49;3;23;84000;1
1428;"MIG101034";"PRUEBAAPELLIDO MIG101034, PRUEBANOMBRE MIG101034";60;2;34;29000;1
1427;"MIG101033";"PRUEBAAPELLIDO MIG101033, PRUEBANOMBRE MIG101033";37;3;12;42000;2
1426;"MIG101032";"PRUEBAAPELLIDO MIG101032, PRUEBANOMBRE MIG101032";56;1;32;25000;2
1425;"MIG101031";"PRUEBAAPELLIDO MIG101031, PRUEBANOMBRE MIG101031";61;4;35;112000;3
1424;"MIG101030";"PRUEBAAPELLIDO MIG101030, PRUEBANOMBRE MIG101030";41;1;17;20000;3
1423;"MIG101029";"PRUEBAAPELLIDO MIG101029, PRUEBANOMBRE MIG101029";29;4;4;110000;3
1422;"MIG101028";"PRUEBAAPELLIDO MIG101028, PRUEBANOMBRE MIG101028";32;1;7;108000;1
1421;"MIG101027";"PRUEBAAPELLIDO MIG101027, PRUEBANOMBRE MIG101027";28;3;4;43000;2
1420;"MIG101026";"PRUEBAAPELLIDO MIG101026, PRUEBANOMBRE MIG101026";62;3;37;50000;1
1419;"MIG101025";"PRUEBAAPELLIDO MIG101025, PRUEBANOMBRE MIG101025";58;4;33;122000;2
1418;"MIG101024";"PRUEBAAPELLIDO MIG101024, PRUEBANOMBRE MIG101024";45;1;20;109000;1
1417;"MIG101023";"PRUEBAAPELLIDO MIG101023, PRUEBANOMBRE MIG101023";27;1;3;118000;2
1416;"MIG101022";"PRUEBAAPELLIDO MIG101022, PRUEBANOMBRE MIG101022";35;2;8;41000;2
1415;"MIG101021";"PRUEBAAPELLIDO MIG101021, PRUEBANOMBRE MIG101021";54;1;29;29000;2
1414;"MIG101020";"PRUEBAAPELLIDO MIG101020, PRUEBANOMBRE MIG101020";29;4;3;30000;2
1413;"MIG101019";"PRUEBAAPELLIDO MIG101019, PRUEBANOMBRE MIG101019";39;2;15;61000;3
1412;"MIG101018";"PRUEBAAPELLIDO MIG101018, PRUEBANOMBRE MIG101018";31;4;5;40000;3
1411;"MIG101017";"PRUEBAAPELLIDO MIG101017, PRUEBANOMBRE MIG101017";30;1;5;69000;2
1410;"MIG101016";"PRUEBAAPELLIDO MIG101016, PRUEBANOMBRE MIG101016";60;1;34;62000;2
1409;"MIG101015";"PRUEBAAPELLIDO MIG101015, PRUEBANOMBRE MIG101015";50;2;26;192000;3
1408;"MIG101014";"PRUEBAAPELLIDO MIG101014, PRUEBANOMBRE MIG101014";39;3;13;58000;1
1407;"MIG101013";"PRUEBAAPELLIDO MIG101013, PRUEBANOMBRE MIG101013";50;1;25;40000;2
1406;"MIG101012";"PRUEBAAPELLIDO MIG101012, PRUEBANOMBRE MIG101012";52;2;27;39000;2
1405;"MIG101011";"PRUEBAAPELLIDO MIG101011, PRUEBANOMBRE MIG101011";27;2;3;98000;1
1404;"MIG101010";"PRUEBAAPELLIDO MIG101010, PRUEBANOMBRE MIG101010";28;2;3;25000;3
1403;"MIG101009";"PRUEBAAPELLIDO MIG101009, PRUEBANOMBRE MIG101009";50;1;24;152000;1
1402;"MIG101008";"PRUEBAAPELLIDO MIG101008, PRUEBANOMBRE MIG101008";44;3;19;99000;3
1401;"MIG101007";"PRUEBAAPELLIDO MIG101007, PRUEBANOMBRE MIG101007";63;1;38;103000;1
1400;"MIG101006";"PRUEBAAPELLIDO MIG101006, PRUEBANOMBRE MIG101006";38;2;12;138000;1
1399;"MIG101005";"PRUEBAAPELLIDO MIG101005, PRUEBANOMBRE MIG101005";53;4;23;65000;3
1398;"MIG101004";"PRUEBAAPELLIDO MIG101004, PRUEBANOMBRE MIG101004";25;4;1;62000;1
1397;"MIG101003";"PRUEBAAPELLIDO MIG101003, PRUEBANOMBRE MIG101003";46;2;20;85000;3
1396;"MIG101002";"PRUEBAAPELLIDO MIG101002, PRUEBANOMBRE MIG101002";57;4;32;55000;1
1395;"MIG101001";"PRUEBAAPELLIDO MIG101001, PRUEBANOMBRE MIG101001";59;4;35;8000;1
1394;"MIG101000";"PRUEBAAPELLIDO MIG101000, PRUEBANOMBRE MIG101000";60;1;35;18000;2
1393;"MIG100999";"PRUEBAAPELLIDO MIG100999, PRUEBANOMBRE MIG100999";52;1;27;94000;2
1392;"MIG100998";"PRUEBAAPELLIDO MIG100998, PRUEBANOMBRE MIG100998";46;3;20;69000;1
1391;"MIG100997";"PRUEBAAPELLIDO MIG100997, PRUEBANOMBRE MIG100997";33;2;6;49000;2
1390;"MIG100996";"PRUEBAAPELLIDO MIG100996, PRUEBANOMBRE MIG100996";28;2;3;45000;3
1389;"MIG100995";"PRUEBAAPELLIDO MIG100995, PRUEBANOMBRE MIG100995";32;1;8;42000;2
1388;"MIG100994";"PRUEBAAPELLIDO MIG100994, PRUEBANOMBRE MIG100994";41;1;15;185000;2
1387;"MIG100993";"PRUEBAAPELLIDO MIG100993, PRUEBANOMBRE MIG100993";34;1;9;93000;1
1386;"MIG100992";"PRUEBAAPELLIDO MIG100992, PRUEBANOMBRE MIG100992";40;4;14;28000;3
1385;"MIG100991";"PRUEBAAPELLIDO MIG100991, PRUEBANOMBRE MIG100991";34;4;10;81000;1
1384;"MIG100990";"PRUEBAAPELLIDO MIG100990, PRUEBANOMBRE MIG100990";42;3;16;64000;3
1383;"MIG100989";"PRUEBAAPELLIDO MIG100989, PRUEBANOMBRE MIG100989";63;1;39;32000;2
1382;"MIG100988";"PRUEBAAPELLIDO MIG100988, PRUEBANOMBRE MIG100988";62;2;36;84000;1
1381;"MIG100987";"PRUEBAAPELLIDO MIG100987, PRUEBANOMBRE MIG100987";53;4;27;101000;1
1380;"MIG100986";"PRUEBAAPELLIDO MIG100986, PRUEBANOMBRE MIG100986";46;1;22;118000;1
1379;"MIG100985";"PRUEBAAPELLIDO MIG100985, PRUEBANOMBRE MIG100985";50;1;25;15000;3
1378;"MIG100984";"PRUEBAAPELLIDO MIG100984, PRUEBANOMBRE MIG100984";46;2;22;142000;1
1377;"MIG100983";"PRUEBAAPELLIDO MIG100983, PRUEBANOMBRE MIG100983";58;3;33;52000;2
1376;"MIG100982";"PRUEBAAPELLIDO MIG100982, PRUEBANOMBRE MIG100982";36;3;12;142000;2
1375;"MIG100981";"PRUEBAAPELLIDO MIG100981, PRUEBANOMBRE MIG100981";38;1;13;114000;3
1374;"MIG100980";"PRUEBAAPELLIDO MIG100980, PRUEBANOMBRE MIG100980";50;4;26;48000;3
1373;"MIG100979";"PRUEBAAPELLIDO MIG100979, PRUEBANOMBRE MIG100979";52;1;26;68000;3
1372;"MIG100978";"PRUEBAAPELLIDO MIG100978, PRUEBANOMBRE MIG100978";54;4;30;45000;2
1371;"MIG100977";"PRUEBAAPELLIDO MIG100977, PRUEBANOMBRE MIG100977";54;4;30;24000;1
1370;"MIG100976";"PRUEBAAPELLIDO MIG100976, PRUEBANOMBRE MIG100976";63;2;38;83000;1
1369;"MIG100975";"PRUEBAAPELLIDO MIG100975, PRUEBANOMBRE MIG100975";63;3;38;54000;1
1368;"MIG100974";"PRUEBAAPELLIDO MIG100974, PRUEBANOMBRE MIG100974";43;1;18;85000;3
1367;"MIG100973";"PRUEBAAPELLIDO MIG100973, PRUEBANOMBRE MIG100973";40;2;16;50000;1
1366;"MIG100972";"PRUEBAAPELLIDO MIG100972, PRUEBANOMBRE MIG100972";43;3;19;174000;3
1365;"MIG100971";"PRUEBAAPELLIDO MIG100971, PRUEBANOMBRE MIG100971";57;2;32;75000;1
1364;"MIG100970";"PRUEBAAPELLIDO MIG100970, PRUEBANOMBRE MIG100970";41;3;15;58000;3
1363;"MIG100969";"PRUEBAAPELLIDO MIG100969, PRUEBANOMBRE MIG100969";55;1;31;90000;2
1362;"MIG100968";"PRUEBAAPELLIDO MIG100968, PRUEBANOMBRE MIG100968";55;4;30;73000;2
1361;"MIG100967";"PRUEBAAPELLIDO MIG100967, PRUEBANOMBRE MIG100967";57;2;32;44000;3
1360;"MIG100966";"PRUEBAAPELLIDO MIG100966, PRUEBANOMBRE MIG100966";62;2;36;135000;2
1359;"MIG100965";"PRUEBAAPELLIDO MIG100965, PRUEBANOMBRE MIG100965";27;4;1;78000;3
1358;"MIG100964";"PRUEBAAPELLIDO MIG100964, PRUEBANOMBRE MIG100964";39;2;14;24000;2
1357;"MIG100963";"PRUEBAAPELLIDO MIG100963, PRUEBANOMBRE MIG100963";47;1;21;120000;1
1356;"MIG100962";"PRUEBAAPELLIDO MIG100962, PRUEBANOMBRE MIG100962";35;4;9;30000;1
1355;"MIG100961";"PRUEBAAPELLIDO MIG100961, PRUEBANOMBRE MIG100961";46;2;22;144000;1
1354;"MIG100960";"PRUEBAAPELLIDO MIG100960, PRUEBANOMBRE MIG100960";49;1;24;68000;2
1353;"MIG100959";"PRUEBAAPELLIDO MIG100959, PRUEBANOMBRE MIG100959";55;4;29;78000;3
1352;"MIG100958";"PRUEBAAPELLIDO MIG100958, PRUEBANOMBRE MIG100958";56;2;32;88000;1
1351;"MIG100957";"PRUEBAAPELLIDO MIG100957, PRUEBANOMBRE MIG100957";37;1;11;43000;1
1350;"MIG100956";"PRUEBAAPELLIDO MIG100956, PRUEBANOMBRE MIG100956";59;4;35;14000;1
1349;"MIG100955";"PRUEBAAPELLIDO MIG100955, PRUEBANOMBRE MIG100955";37;2;12;169000;3
1348;"MIG100954";"PRUEBAAPELLIDO MIG100954, PRUEBANOMBRE MIG100954";51;4;26;28000;2
1347;"MIG100953";"PRUEBAAPELLIDO MIG100953, PRUEBANOMBRE MIG100953";44;2;20;180000;1
1346;"MIG100952";"PRUEBAAPELLIDO MIG100952, PRUEBANOMBRE MIG100952";59;2;34;83000;3
1345;"MIG100951";"PRUEBAAPELLIDO MIG100951, PRUEBANOMBRE MIG100951";32;4;6;112000;2
1344;"MIG100950";"PRUEBAAPELLIDO MIG100950, PRUEBANOMBRE MIG100950";40;3;16;45000;2
1343;"MIG100949";"PRUEBAAPELLIDO MIG100949, PRUEBANOMBRE MIG100949";30;1;4;81000;3
1342;"MIG100948";"PRUEBAAPELLIDO MIG100948, PRUEBANOMBRE MIG100948";55;3;29;60000;3
1341;"MIG100947";"PRUEBAAPELLIDO MIG100947, PRUEBANOMBRE MIG100947";36;4;11;64000;3
1340;"MIG100946";"PRUEBAAPELLIDO MIG100946, PRUEBANOMBRE MIG100946";57;1;32;33000;2
1339;"MIG100945";"PRUEBAAPELLIDO MIG100945, PRUEBANOMBRE MIG100945";41;4;15;22000;3
1338;"MIG100944";"PRUEBAAPELLIDO MIG100944, PRUEBANOMBRE MIG100944";30;4;4;80000;2
1337;"MIG100943";"PRUEBAAPELLIDO MIG100943, PRUEBANOMBRE MIG100943";55;4;29;30000;2
1336;"MIG100942";"PRUEBAAPELLIDO MIG100942, PRUEBANOMBRE MIG100942";38;4;13;129000;1
1335;"MIG100941";"PRUEBAAPELLIDO MIG100941, PRUEBANOMBRE MIG100941";61;1;36;193000;3
1334;"MIG100940";"PRUEBAAPELLIDO MIG100940, PRUEBANOMBRE MIG100940";56;2;32;8000;1
1333;"MIG100939";"PRUEBAAPELLIDO MIG100939, PRUEBANOMBRE MIG100939";62;4;37;19000;2
1332;"MIG100938";"PRUEBAAPELLIDO MIG100938, PRUEBANOMBRE MIG100938";38;3;13;62000;2
1331;"MIG100937";"PRUEBAAPELLIDO MIG100937, PRUEBANOMBRE MIG100937";62;1;32;19000;3
1330;"MIG100936";"PRUEBAAPELLIDO MIG100936, PRUEBANOMBRE MIG100936";46;1;20;131000;1
1329;"MIG100935";"PRUEBAAPELLIDO MIG100935, PRUEBANOMBRE MIG100935";58;2;33;81000;3
1328;"MIG100934";"PRUEBAAPELLIDO MIG100934, PRUEBANOMBRE MIG100934";50;2;23;9000;2
1327;"MIG100933";"PRUEBAAPELLIDO MIG100933, PRUEBANOMBRE MIG100933";51;3;27;112000;2
1326;"MIG100932";"PRUEBAAPELLIDO MIG100932, PRUEBANOMBRE MIG100932";27;1;3;43000;3
1325;"MIG100931";"PRUEBAAPELLIDO MIG100931, PRUEBANOMBRE MIG100931";28;3;4;43000;2
1324;"MIG100930";"PRUEBAAPELLIDO MIG100930, PRUEBANOMBRE MIG100930";55;1;30;22000;2
1323;"MIG100929";"PRUEBAAPELLIDO MIG100929, PRUEBANOMBRE MIG100929";35;4;10;74000;1
1322;"MIG100928";"PRUEBAAPELLIDO MIG100928, PRUEBANOMBRE MIG100928";65;3;40;95000;2
1321;"MIG100927";"PRUEBAAPELLIDO MIG100927, PRUEBANOMBRE MIG100927";33;4;9;22000;2
1320;"MIG100926";"PRUEBAAPELLIDO MIG100926, PRUEBANOMBRE MIG100926";42;1;18;31000;3
1319;"MIG100925";"PRUEBAAPELLIDO MIG100925, PRUEBANOMBRE MIG100925";55;4;30;32000;3
1318;"MIG100924";"PRUEBAAPELLIDO MIG100924, PRUEBANOMBRE MIG100924";55;1;30;28000;2
1317;"MIG100923";"PRUEBAAPELLIDO MIG100923, PRUEBANOMBRE MIG100923";32;1;6;38000;1
1316;"MIG100922";"PRUEBAAPELLIDO MIG100922, PRUEBANOMBRE MIG100922";31;3;5;91000;1
1315;"MIG100921";"PRUEBAAPELLIDO MIG100921, PRUEBANOMBRE MIG100921";27;3;1;42000;2
1314;"MIG100920";"PRUEBAAPELLIDO MIG100920, PRUEBANOMBRE MIG100920";51;1;27;88000;2
1313;"MIG100919";"PRUEBAAPELLIDO MIG100919, PRUEBANOMBRE MIG100919";41;3;16;64000;3
1312;"MIG100918";"PRUEBAAPELLIDO MIG100918, PRUEBANOMBRE MIG100918";45;2;20;200000;1
1311;"MIG100917";"PRUEBAAPELLIDO MIG100917, PRUEBANOMBRE MIG100917";44;2;20;85000;1
1310;"MIG100916";"PRUEBAAPELLIDO MIG100916, PRUEBANOMBRE MIG100916";53;1;28;184000;1
1309;"MIG100915";"PRUEBAAPELLIDO MIG100915, PRUEBANOMBRE MIG100915";65;3;41;195000;1
1308;"MIG100914";"PRUEBAAPELLIDO MIG100914, PRUEBANOMBRE MIG100914";57;2;32;34000;2
1307;"MIG100913";"PRUEBAAPELLIDO MIG100913, PRUEBANOMBRE MIG100913";35;1;10;78000;2
1306;"MIG100912";"PRUEBAAPELLIDO MIG100912, PRUEBANOMBRE MIG100912";47;4;21;68000;3
1305;"MIG100911";"PRUEBAAPELLIDO MIG100911, PRUEBANOMBRE MIG100911";60;1;36;79000;3
1304;"MIG100910";"PRUEBAAPELLIDO MIG100910, PRUEBANOMBRE MIG100910";23;1;0;149000;1
1303;"MIG100909";"PRUEBAAPELLIDO MIG100909, PRUEBANOMBRE MIG100909";66;4;36;55000;3
1302;"MIG100908";"PRUEBAAPELLIDO MIG100908, PRUEBANOMBRE MIG100908";64;2;40;15000;3
1301;"MIG100907";"PRUEBAAPELLIDO MIG100907, PRUEBANOMBRE MIG100907";29;2;3;154000;1
1300;"MIG100906";"PRUEBAAPELLIDO MIG100906, PRUEBANOMBRE MIG100906";46;1;22;28000;1
1299;"MIG100905";"PRUEBAAPELLIDO MIG100905, PRUEBANOMBRE MIG100905";28;4;2;51000;2
1298;"MIG100904";"PRUEBAAPELLIDO MIG100904, PRUEBANOMBRE MIG100904";43;1;18;59000;1
1297;"MIG100903";"PRUEBAAPELLIDO MIG100903, PRUEBANOMBRE MIG100903";57;2;33;95000;1
1296;"MIG100902";"PRUEBAAPELLIDO MIG100902, PRUEBANOMBRE MIG100902";57;4;33;24000;1
1295;"MIG100901";"PRUEBAAPELLIDO MIG100901, PRUEBANOMBRE MIG100901";30;4;4;51000;1
1294;"MIG100900";"PRUEBAAPELLIDO MIG100900, PRUEBANOMBRE MIG100900";30;3;3;172000;2
1293;"MIG100899";"PRUEBAAPELLIDO MIG100899, PRUEBANOMBRE MIG100899";57;4;32;63000;1
1292;"MIG100898";"PRUEBAAPELLIDO MIG100898, PRUEBANOMBRE MIG100898";62;4;37;21000;2
1291;"MIG100897";"PRUEBAAPELLIDO MIG100897, PRUEBANOMBRE MIG100897";50;3;24;161000;1
1290;"MIG100896";"PRUEBAAPELLIDO MIG100896, PRUEBANOMBRE MIG100896";43;4;17;84000;3
1289;"MIG100895";"PRUEBAAPELLIDO MIG100895, PRUEBANOMBRE MIG100895";29;4;4;59000;1
1288;"MIG100894";"PRUEBAAPELLIDO MIG100894, PRUEBANOMBRE MIG100894";58;3;32;43000;1
1287;"MIG100893";"PRUEBAAPELLIDO MIG100893, PRUEBANOMBRE MIG100893";38;2;12;53000;2
1286;"MIG100892";"PRUEBAAPELLIDO MIG100892, PRUEBANOMBRE MIG100892";32;4;6;120000;1
1285;"MIG100891";"PRUEBAAPELLIDO MIG100891, PRUEBANOMBRE MIG100891";55;4;29;29000;3
1284;"MIG100890";"PRUEBAAPELLIDO MIG100890, PRUEBANOMBRE MIG100890";24;2;0;82000;3
1283;"MIG100889";"PRUEBAAPELLIDO MIG100889, PRUEBANOMBRE MIG100889";57;2;33;182000;3
1282;"MIG100888";"PRUEBAAPELLIDO MIG100888, PRUEBANOMBRE MIG100888";41;2;16;118000;1
1281;"MIG100887";"PRUEBAAPELLIDO MIG100887, PRUEBANOMBRE MIG100887";54;3;29;74000;2
1280;"MIG100886";"PRUEBAAPELLIDO MIG100886, PRUEBANOMBRE MIG100886";31;4;5;30000;2
1279;"MIG100885";"PRUEBAAPELLIDO MIG100885, PRUEBANOMBRE MIG100885";38;2;13;55000;2
1278;"MIG100884";"PRUEBAAPELLIDO MIG100884, PRUEBANOMBRE MIG100884";51;1;26;78000;1
1277;"MIG100883";"PRUEBAAPELLIDO MIG100883, PRUEBANOMBRE MIG100883";51;1;25;185000;1
1276;"MIG100882";"PRUEBAAPELLIDO MIG100882, PRUEBANOMBRE MIG100882";44;2;19;154000;1
1275;"MIG100881";"PRUEBAAPELLIDO MIG100881, PRUEBANOMBRE MIG100881";57;1;31;58000;1
1274;"MIG100880";"PRUEBAAPELLIDO MIG100880, PRUEBANOMBRE MIG100880";63;4;37;84000;2
1273;"MIG100879";"PRUEBAAPELLIDO MIG100879, PRUEBANOMBRE MIG100879";33;4;3;74000;3
1272;"MIG100878";"PRUEBAAPELLIDO MIG100878, PRUEBANOMBRE MIG100878";35;4;11;59000;2
1271;"MIG100877";"PRUEBAAPELLIDO MIG100877, PRUEBANOMBRE MIG100877";40;2;14;58000;1
1270;"MIG100876";"PRUEBAAPELLIDO MIG100876, PRUEBANOMBRE MIG100876";61;4;36;21000;2
1269;"MIG100875";"PRUEBAAPELLIDO MIG100875, PRUEBANOMBRE MIG100875";30;4;4;40000;3
1268;"MIG100874";"PRUEBAAPELLIDO MIG100874, PRUEBANOMBRE MIG100874";24;3;0;88000;1
1267;"MIG100873";"PRUEBAAPELLIDO MIG100873, PRUEBANOMBRE MIG100873";32;4;7;44000;1
1266;"MIG100872";"PRUEBAAPELLIDO MIG100872, PRUEBANOMBRE MIG100872";54;4;28;48000;2
1265;"MIG100871";"PRUEBAAPELLIDO MIG100871, PRUEBANOMBRE MIG100871";43;3;19;35000;1
1264;"MIG100870";"PRUEBAAPELLIDO MIG100870, PRUEBANOMBRE MIG100870";54;2;30;29000;1
1263;"MIG100869";"PRUEBAAPELLIDO MIG100869, PRUEBANOMBRE MIG100869";40;2;15;161000;1
1262;"MIG100868";"PRUEBAAPELLIDO MIG100868, PRUEBANOMBRE MIG100868";61;1;35;61000;1
1261;"MIG100867";"PRUEBAAPELLIDO MIG100867, PRUEBANOMBRE MIG100867";44;4;20;70000;1
1260;"MIG100866";"PRUEBAAPELLIDO MIG100866, PRUEBANOMBRE MIG100866";60;3;34;22000;3
1259;"MIG100865";"PRUEBAAPELLIDO MIG100865, PRUEBANOMBRE MIG100865";28;1;2;10000;2
1258;"MIG100864";"PRUEBAAPELLIDO MIG100864, PRUEBANOMBRE MIG100864";54;1;30;70000;3
1257;"MIG100863";"PRUEBAAPELLIDO MIG100863, PRUEBANOMBRE MIG100863";50;2;23;15000;2
1256;"MIG100862";"PRUEBAAPELLIDO MIG100862, PRUEBANOMBRE MIG100862";60;1;30;28000;3
1255;"MIG100861";"PRUEBAAPELLIDO MIG100861, PRUEBANOMBRE MIG100861";57;2;31;30000;2
1254;"MIG100860";"PRUEBAAPELLIDO MIG100860, PRUEBANOMBRE MIG100860";63;3;37;124000;2
